,episode,eval_total_time,frame,time,env,seed,agent,utd_ratio,_step,env_step,episode_reward
16,0,0,0,0,cheetah-run,423,VQ-TD3,1,2916.0,95000.0,560.4211928017437
17,0,0,0,0,cheetah-run,423,VQ-TD3,1,3087.0,100000.0,560.1181781470775
18,0,0,0,0,cheetah-run,423,VQ-TD3,1,3258.0,105000.0,587.9998142018915
19,0,0,0,0,cheetah-run,423,VQ-TD3,1,3429.0,110000.0,602.1449847012758
20,0,0,0,0,cheetah-run,423,VQ-TD3,1,3600.0,115000.0,631.4621708862484
21,0,0,0,0,cheetah-run,423,VQ-TD3,1,3771.0,120000.0,622.1534843057394
22,0,0,0,0,cheetah-run,423,VQ-TD3,1,3942.0,125000.0,629.0856177415699
23,0,0,0,0,cheetah-run,423,VQ-TD3,1,4113.0,130000.0,648.6083314999938
24,0,0,0,0,cheetah-run,423,VQ-TD3,1,4284.0,135000.0,641.5629713173955
25,0,0,0,0,cheetah-run,423,VQ-TD3,1,4455.0,140000.0,644.3107435841114
26,0,0,0,0,cheetah-run,423,VQ-TD3,1,4626.0,145000.0,662.2688225381077
27,0,0,0,0,cheetah-run,423,VQ-TD3,1,4797.0,150000.0,663.7072658840567
28,0,0,0,0,cheetah-run,423,VQ-TD3,1,4968.0,155000.0,683.8827011477202
29,0,0,0,0,cheetah-run,423,VQ-TD3,1,5139.0,160000.0,682.955813087523
30,0,0,0,0,cheetah-run,423,VQ-TD3,1,5310.0,165000.0,679.1559611342848
31,0,0,0,0,cheetah-run,423,VQ-TD3,1,5481.0,170000.0,680.2219003286212
32,0,0,0,0,cheetah-run,423,VQ-TD3,1,5652.0,175000.0,702.4265058793128
33,0,0,0,0,cheetah-run,423,VQ-TD3,1,5823.0,180000.0,712.2715139620007
34,0,0,0,0,cheetah-run,423,VQ-TD3,1,5994.0,185000.0,725.1524962235242
35,0,0,0,0,cheetah-run,423,VQ-TD3,1,6165.0,190000.0,726.6285561598837
36,0,0,0,0,cheetah-run,423,VQ-TD3,1,6336.0,195000.0,732.8903774537146
37,0,0,0,0,cheetah-run,423,VQ-TD3,1,6507.0,200000.0,731.6408174265176
38,0,0,0,0,cheetah-run,423,VQ-TD3,1,6678.0,205000.0,738.7021751239896
39,0,0,0,0,cheetah-run,423,VQ-TD3,1,6849.0,210000.0,731.0988756939769
40,0,0,0,0,cheetah-run,423,VQ-TD3,1,7020.0,215000.0,729.5791994143277
41,0,0,0,0,cheetah-run,423,VQ-TD3,1,7191.0,220000.0,752.4940044231713
42,0,0,0,0,cheetah-run,423,VQ-TD3,1,7362.0,225000.0,750.7359120033682
43,0,0,0,0,cheetah-run,423,VQ-TD3,1,7533.0,230000.0,746.0717033635825
44,0,0,0,0,cheetah-run,423,VQ-TD3,1,7704.0,235000.0,736.2779277555644
45,0,0,0,0,cheetah-run,423,VQ-TD3,1,7875.0,240000.0,762.9772368770093
46,0,0,0,0,cheetah-run,423,VQ-TD3,1,8046.0,245000.0,763.2650949243456
47,0,0,0,0,cheetah-run,423,VQ-TD3,1,8217.0,250000.0,744.7671117987018
48,0,0,0,0,cheetah-run,423,VQ-TD3,1,8388.0,255000.0,776.2236020158977
49,0,0,0,0,cheetah-run,423,VQ-TD3,1,8559.0,260000.0,776.9091646846384
50,0,0,0,0,cheetah-run,423,VQ-TD3,1,8730.0,265000.0,762.2592457592488
51,0,0,0,0,cheetah-run,423,VQ-TD3,1,8901.0,270000.0,767.8021478604526
52,0,0,0,0,cheetah-run,423,VQ-TD3,1,9072.0,275000.0,769.3535282872617
53,0,0,0,0,cheetah-run,423,VQ-TD3,1,9243.0,280000.0,744.3285784326494
54,0,0,0,0,cheetah-run,423,VQ-TD3,1,9414.0,285000.0,778.9707167826593
55,0,0,0,0,cheetah-run,423,VQ-TD3,1,9585.0,290000.0,787.3903547208756
56,0,0,0,0,cheetah-run,423,VQ-TD3,1,9756.0,295000.0,786.5250937756151
57,0,0,0,0,cheetah-run,423,VQ-TD3,1,9927.0,300000.0,700.3739037650163
58,0,0,0,0,cheetah-run,423,VQ-TD3,1,10098.0,305000.0,784.3362709335983
59,0,0,0,0,cheetah-run,423,VQ-TD3,1,10269.0,310000.0,707.7557709981611
60,0,0,0,0,cheetah-run,423,VQ-TD3,1,10440.0,315000.0,793.0568139865994
61,0,0,0,0,cheetah-run,423,VQ-TD3,1,10611.0,320000.0,789.5709611609578
62,0,0,0,0,cheetah-run,423,VQ-TD3,1,10782.0,325000.0,796.4300481110811
63,0,0,0,0,cheetah-run,423,VQ-TD3,1,10953.0,330000.0,798.4997539777308
64,0,0,0,0,cheetah-run,423,VQ-TD3,1,11124.0,335000.0,796.016382600367
65,0,0,0,0,cheetah-run,423,VQ-TD3,1,11295.0,340000.0,802.1251425080002
66,0,0,0,0,cheetah-run,423,VQ-TD3,1,11466.0,345000.0,799.9338777791709
67,0,0,0,0,cheetah-run,423,VQ-TD3,1,11637.0,350000.0,804.8311488322913
68,0,0,0,0,cheetah-run,423,VQ-TD3,1,11808.0,355000.0,807.3397784367204
69,0,0,0,0,cheetah-run,423,VQ-TD3,1,11979.0,360000.0,797.2107462637126
70,0,0,0,0,cheetah-run,423,VQ-TD3,1,12150.0,365000.0,808.7737873274833
71,0,0,0,0,cheetah-run,423,VQ-TD3,1,12321.0,370000.0,808.5717156205326
72,0,0,0,0,cheetah-run,423,VQ-TD3,1,12492.0,375000.0,811.5029806278646
73,0,0,0,0,cheetah-run,423,VQ-TD3,1,12663.0,380000.0,807.4155281949788
74,0,0,0,0,cheetah-run,423,VQ-TD3,1,12834.0,385000.0,816.0260317672044
75,0,0,0,0,cheetah-run,423,VQ-TD3,1,13005.0,390000.0,803.2395017087459
76,0,0,0,0,cheetah-run,423,VQ-TD3,1,13176.0,395000.0,814.2130720008165
77,0,0,0,0,cheetah-run,423,VQ-TD3,1,13347.0,400000.0,561.0306280471616
78,0,0,0,0,cheetah-run,423,VQ-TD3,1,13518.0,405000.0,813.5769298251719
79,0,0,0,0,cheetah-run,423,VQ-TD3,1,13689.0,410000.0,810.7184801977128
80,0,0,0,0,cheetah-run,423,VQ-TD3,1,13860.0,415000.0,824.8306456159801
81,0,0,0,0,cheetah-run,423,VQ-TD3,1,14031.0,420000.0,820.9944249037653
82,0,0,0,0,cheetah-run,423,VQ-TD3,1,14202.0,425000.0,819.7474543634802
83,0,0,0,0,cheetah-run,423,VQ-TD3,1,14373.0,430000.0,825.1292231693864
84,0,0,0,0,cheetah-run,423,VQ-TD3,1,14544.0,435000.0,820.9460306070745
85,0,0,0,0,cheetah-run,423,VQ-TD3,1,14715.0,440000.0,745.0226940559337
86,0,0,0,0,cheetah-run,423,VQ-TD3,1,14886.0,445000.0,825.7620565537363
87,0,0,0,0,cheetah-run,423,VQ-TD3,1,15057.0,450000.0,824.0575100518763
88,0,0,0,0,cheetah-run,423,VQ-TD3,1,15228.0,455000.0,815.8719433121383
89,0,0,0,0,cheetah-run,423,VQ-TD3,1,15399.0,460000.0,834.1429999060929
90,0,0,0,0,cheetah-run,423,VQ-TD3,1,15570.0,465000.0,830.5445612628013
91,0,0,0,0,cheetah-run,423,VQ-TD3,1,15741.0,470000.0,740.1797789005647
92,0,0,0,0,cheetah-run,423,VQ-TD3,1,15912.0,475000.0,624.6665886036096
93,0,0,0,0,cheetah-run,423,VQ-TD3,1,16083.0,480000.0,825.4009771917015
94,0,0,0,0,cheetah-run,423,VQ-TD3,1,16254.0,485000.0,833.2165068656207
95,0,0,0,0,cheetah-run,423,VQ-TD3,1,16425.0,490000.0,831.7558050755412
96,0,0,0,0,cheetah-run,423,VQ-TD3,1,16596.0,495000.0,832.5227030970157
97,0,0,0,0,cheetah-run,423,VQ-TD3,1,16767.0,500000.0,828.3204340200871
98,0,0,0,0,cheetah-run,423,VQ-TD3,1,16938.0,505000.0,829.5289031069726
99,0,0,0,0,cheetah-run,423,VQ-TD3,1,17109.0,510000.0,835.2084529317915
100,0,0,0,0,cheetah-run,423,VQ-TD3,1,17280.0,515000.0,827.7109648451209
101,0,0,0,0,cheetah-run,423,VQ-TD3,1,17451.0,520000.0,825.2445834498852
102,0,0,0,0,cheetah-run,423,VQ-TD3,1,17622.0,525000.0,831.7978309813886
103,0,0,0,0,cheetah-run,423,VQ-TD3,1,17793.0,530000.0,838.5258123975248
104,0,0,0,0,cheetah-run,423,VQ-TD3,1,17964.0,535000.0,838.1618598543107
105,0,0,0,0,cheetah-run,423,VQ-TD3,1,18135.0,540000.0,835.505658807233
106,0,0,0,0,cheetah-run,423,VQ-TD3,1,18306.0,545000.0,840.6662481594831
107,0,0,0,0,cheetah-run,423,VQ-TD3,1,18477.0,550000.0,834.4206189833582
108,0,0,0,0,cheetah-run,423,VQ-TD3,1,18648.0,555000.0,844.6542822390795
109,0,0,0,0,cheetah-run,423,VQ-TD3,1,18819.0,560000.0,849.6873139597476
110,0,0,0,0,cheetah-run,423,VQ-TD3,1,18990.0,565000.0,845.1757459122688
111,0,0,0,0,cheetah-run,423,VQ-TD3,1,19161.0,570000.0,840.3940605469048
112,0,0,0,0,cheetah-run,423,VQ-TD3,1,19332.0,575000.0,844.0567360665649
113,0,0,0,0,cheetah-run,423,VQ-TD3,1,19503.0,580000.0,840.9990692373365
114,0,0,0,0,cheetah-run,423,VQ-TD3,1,19674.0,585000.0,840.2408374611289
115,0,0,0,0,cheetah-run,423,VQ-TD3,1,19845.0,590000.0,843.9244061958045
116,0,0,0,0,cheetah-run,423,VQ-TD3,1,20016.0,595000.0,834.2483077049255
117,0,0,0,0,cheetah-run,423,VQ-TD3,1,20187.0,600000.0,845.8681582491845
118,0,0,0,0,cheetah-run,423,VQ-TD3,1,20358.0,605000.0,838.5731547828764
119,0,0,0,0,cheetah-run,423,VQ-TD3,1,20529.0,610000.0,851.4193522244692
120,0,0,0,0,cheetah-run,423,VQ-TD3,1,20700.0,615000.0,849.699596843496
121,0,0,0,0,cheetah-run,423,VQ-TD3,1,20871.0,620000.0,845.1509913943707
122,0,0,0,0,cheetah-run,423,VQ-TD3,1,21042.0,625000.0,842.141800357774
123,0,0,0,0,cheetah-run,423,VQ-TD3,1,21213.0,630000.0,864.3282772164791
124,0,0,0,0,cheetah-run,423,VQ-TD3,1,21384.0,635000.0,848.0189070533961
125,0,0,0,0,cheetah-run,423,VQ-TD3,1,21555.0,640000.0,792.4067282184609
126,0,0,0,0,cheetah-run,423,VQ-TD3,1,21726.0,645000.0,853.8836235955357
127,0,0,0,0,cheetah-run,423,VQ-TD3,1,21897.0,650000.0,863.0023286346346
128,0,0,0,0,cheetah-run,423,VQ-TD3,1,22068.0,655000.0,855.8812182359397
129,0,0,0,0,cheetah-run,423,VQ-TD3,1,22239.0,660000.0,853.918113001436
130,0,0,0,0,cheetah-run,423,VQ-TD3,1,22410.0,665000.0,868.9130463670939
131,0,0,0,0,cheetah-run,423,VQ-TD3,1,22581.0,670000.0,861.6146203197538
132,0,0,0,0,cheetah-run,423,VQ-TD3,1,22752.0,675000.0,857.3628092393279
133,0,0,0,0,cheetah-run,423,VQ-TD3,1,22923.0,680000.0,862.4341809164732
134,0,0,0,0,cheetah-run,423,VQ-TD3,1,23094.0,685000.0,870.4452033620328
135,0,0,0,0,cheetah-run,423,VQ-TD3,1,23265.0,690000.0,865.2646672956646
136,0,0,0,0,cheetah-run,423,VQ-TD3,1,23436.0,695000.0,875.4655271820724
137,0,0,0,0,cheetah-run,423,VQ-TD3,1,23607.0,700000.0,868.8467772383243
138,0,0,0,0,cheetah-run,423,VQ-TD3,1,23778.0,705000.0,870.8469822570681
139,0,0,0,0,cheetah-run,423,VQ-TD3,1,23949.0,710000.0,871.2884745582938
140,0,0,0,0,cheetah-run,423,VQ-TD3,1,24120.0,715000.0,866.3372762486339
141,0,0,0,0,cheetah-run,423,VQ-TD3,1,24291.0,720000.0,878.623225800693
142,0,0,0,0,cheetah-run,423,VQ-TD3,1,24462.0,725000.0,878.7240599244833
143,0,0,0,0,cheetah-run,423,VQ-TD3,1,24633.0,730000.0,883.0332342784852
144,0,0,0,0,cheetah-run,423,VQ-TD3,1,24804.0,735000.0,884.618370468542
145,0,0,0,0,cheetah-run,423,VQ-TD3,1,24975.0,740000.0,806.0938400479702
146,0,0,0,0,cheetah-run,423,VQ-TD3,1,25146.0,745000.0,882.7533078700304
147,0,0,0,0,cheetah-run,423,VQ-TD3,1,25317.0,750000.0,875.8637619301677
148,0,0,0,0,cheetah-run,423,VQ-TD3,1,25488.0,755000.0,889.5510643709451
149,0,0,0,0,cheetah-run,423,VQ-TD3,1,25659.0,760000.0,889.9150544416159
150,0,0,0,0,cheetah-run,423,VQ-TD3,1,25830.0,765000.0,889.4929603617638
151,0,0,0,0,cheetah-run,423,VQ-TD3,1,26001.0,770000.0,894.3182994522155
152,0,0,0,0,cheetah-run,423,VQ-TD3,1,26172.0,775000.0,900.9622038863599
153,0,0,0,0,cheetah-run,423,VQ-TD3,1,26343.0,780000.0,891.6878064751625
154,0,0,0,0,cheetah-run,423,VQ-TD3,1,26514.0,785000.0,700.8592787682569
155,0,0,0,0,cheetah-run,423,VQ-TD3,1,26685.0,790000.0,892.6627308622003
156,0,0,0,0,cheetah-run,423,VQ-TD3,1,26856.0,795000.0,806.5728339702924
157,0,0,0,0,cheetah-run,423,VQ-TD3,1,27027.0,800000.0,895.3140344221144
158,0,0,0,0,cheetah-run,423,VQ-TD3,1,27198.0,805000.0,884.5193594631739
159,0,0,0,0,cheetah-run,423,VQ-TD3,1,27369.0,810000.0,900.5797038845718
160,0,0,0,0,cheetah-run,423,VQ-TD3,1,27540.0,815000.0,905.575310775265
161,0,0,0,0,cheetah-run,423,VQ-TD3,1,27711.0,820000.0,898.9788882002234
162,0,0,0,0,cheetah-run,423,VQ-TD3,1,27882.0,825000.0,899.8515182752162
163,0,0,0,0,cheetah-run,423,VQ-TD3,1,28053.0,830000.0,892.0397908139973
164,0,0,0,0,cheetah-run,423,VQ-TD3,1,28224.0,835000.0,811.3393164807437
165,0,0,0,0,cheetah-run,423,VQ-TD3,1,28395.0,840000.0,905.5460713297128
166,0,0,0,0,cheetah-run,423,VQ-TD3,1,28566.0,845000.0,907.5740090813488
167,0,0,0,0,cheetah-run,423,VQ-TD3,1,28737.0,850000.0,909.8965689688921
168,0,0,0,0,cheetah-run,423,VQ-TD3,1,28908.0,855000.0,907.8061609357595
169,0,0,0,0,cheetah-run,423,VQ-TD3,1,29079.0,860000.0,897.2477751292288
170,0,0,0,0,cheetah-run,423,VQ-TD3,1,29250.0,865000.0,902.6373638808727
171,0,0,0,0,cheetah-run,423,VQ-TD3,1,29421.0,870000.0,900.2391004368662
172,0,0,0,0,cheetah-run,423,VQ-TD3,1,29592.0,875000.0,912.0678661383688
173,0,0,0,0,cheetah-run,423,VQ-TD3,1,29763.0,880000.0,912.7157063510269
174,0,0,0,0,cheetah-run,423,VQ-TD3,1,29934.0,885000.0,907.4944300912321
175,0,0,0,0,cheetah-run,423,VQ-TD3,1,30105.0,890000.0,908.9276897523553
176,0,0,0,0,cheetah-run,423,VQ-TD3,1,30276.0,895000.0,907.9621365003288
177,0,0,0,0,cheetah-run,423,VQ-TD3,1,30447.0,900000.0,907.7315327446908
178,0,0,0,0,cheetah-run,423,VQ-TD3,1,30618.0,905000.0,907.8290950816124
179,0,0,0,0,cheetah-run,423,VQ-TD3,1,30789.0,910000.0,911.9401039995253
180,0,0,0,0,cheetah-run,423,VQ-TD3,1,30960.0,915000.0,910.588832295686
181,0,0,0,0,cheetah-run,423,VQ-TD3,1,31131.0,920000.0,902.8234865266829
0,0,0,0,0,cheetah-run,64238,VQ-TD3,2,280.0,15000.0,45.21337983197964
1,0,0,0,0,cheetah-run,64238,VQ-TD3,2,551.0,20000.0,68.01657366417317
2,0,0,0,0,cheetah-run,64238,VQ-TD3,2,822.0,25000.0,186.32213520063087
3,0,0,0,0,cheetah-run,64238,VQ-TD3,2,1093.0,30000.0,211.14512194693089
4,0,0,0,0,cheetah-run,64238,VQ-TD3,2,1364.0,35000.0,273.1250182237476
5,0,0,0,0,cheetah-run,64238,VQ-TD3,2,1635.0,40000.0,296.14369449689985
6,0,0,0,0,cheetah-run,64238,VQ-TD3,2,1906.0,45000.0,307.847991348058
7,0,0,0,0,cheetah-run,64238,VQ-TD3,2,2177.0,50000.0,358.0766888514161
8,0,0,0,0,cheetah-run,64238,VQ-TD3,2,2448.0,55000.0,331.3348645132035
9,0,0,0,0,cheetah-run,64238,VQ-TD3,2,2719.0,60000.0,345.4948210220784
10,0,0,0,0,cheetah-run,64238,VQ-TD3,2,2990.0,65000.0,378.18939489983023
11,0,0,0,0,cheetah-run,64238,VQ-TD3,2,3261.0,70000.0,432.031611879915
12,0,0,0,0,cheetah-run,64238,VQ-TD3,2,3532.0,75000.0,445.73136795051397
13,0,0,0,0,cheetah-run,64238,VQ-TD3,2,3803.0,80000.0,442.7805250372738
14,0,0,0,0,cheetah-run,64238,VQ-TD3,2,4074.0,85000.0,478.3409245874733
15,0,0,0,0,cheetah-run,64238,VQ-TD3,2,4345.0,90000.0,488.9969078138471
16,0,0,0,0,cheetah-run,64238,VQ-TD3,2,4616.0,95000.0,492.1103452704847
17,0,0,0,0,cheetah-run,64238,VQ-TD3,2,4887.0,100000.0,494.1353227712214
18,0,0,0,0,cheetah-run,64238,VQ-TD3,2,5158.0,105000.0,547.7437149617821
19,0,0,0,0,cheetah-run,64238,VQ-TD3,2,5429.0,110000.0,552.0514754515141
20,0,0,0,0,cheetah-run,64238,VQ-TD3,2,5700.0,115000.0,555.654121054709
21,0,0,0,0,cheetah-run,64238,VQ-TD3,2,5971.0,120000.0,574.1471951488405
22,0,0,0,0,cheetah-run,64238,VQ-TD3,2,6242.0,125000.0,571.3494020923972
23,0,0,0,0,cheetah-run,64238,VQ-TD3,2,6513.0,130000.0,586.6188476976007
24,0,0,0,0,cheetah-run,64238,VQ-TD3,2,6784.0,135000.0,590.1251532819122
25,0,0,0,0,cheetah-run,64238,VQ-TD3,2,7055.0,140000.0,591.4692642446607
26,0,0,0,0,cheetah-run,64238,VQ-TD3,2,7326.0,145000.0,598.7239750005305
27,0,0,0,0,cheetah-run,64238,VQ-TD3,2,7597.0,150000.0,600.0317788105458
28,0,0,0,0,cheetah-run,64238,VQ-TD3,2,7868.0,155000.0,607.350713711232
29,0,0,0,0,cheetah-run,64238,VQ-TD3,2,8139.0,160000.0,602.5179745424539
30,0,0,0,0,cheetah-run,64238,VQ-TD3,2,8410.0,165000.0,608.7593593697995
31,0,0,0,0,cheetah-run,64238,VQ-TD3,2,8681.0,170000.0,610.4920980449766
32,0,0,0,0,cheetah-run,64238,VQ-TD3,2,8952.0,175000.0,615.1197189945727
33,0,0,0,0,cheetah-run,64238,VQ-TD3,2,9223.0,180000.0,627.2358779102564
34,0,0,0,0,cheetah-run,64238,VQ-TD3,2,9494.0,185000.0,635.1670014292001
35,0,0,0,0,cheetah-run,64238,VQ-TD3,2,9765.0,190000.0,637.3230157211423
36,0,0,0,0,cheetah-run,64238,VQ-TD3,2,10036.0,195000.0,644.5731575228274
37,0,0,0,0,cheetah-run,64238,VQ-TD3,2,10307.0,200000.0,653.877708645165
38,0,0,0,0,cheetah-run,64238,VQ-TD3,2,10578.0,205000.0,603.614367075785
39,0,0,0,0,cheetah-run,64238,VQ-TD3,2,10849.0,210000.0,669.8056327980012
40,0,0,0,0,cheetah-run,64238,VQ-TD3,2,11120.0,215000.0,667.4582427293062
41,0,0,0,0,cheetah-run,64238,VQ-TD3,2,11391.0,220000.0,678.7907531440258
42,0,0,0,0,cheetah-run,64238,VQ-TD3,2,11662.0,225000.0,677.1791074056179
43,0,0,0,0,cheetah-run,64238,VQ-TD3,2,11933.0,230000.0,687.4350274372846
44,0,0,0,0,cheetah-run,64238,VQ-TD3,2,12204.0,235000.0,678.8136539179832
45,0,0,0,0,cheetah-run,64238,VQ-TD3,2,12475.0,240000.0,669.411057363078
46,0,0,0,0,cheetah-run,64238,VQ-TD3,2,12746.0,245000.0,677.4098617866636
47,0,0,0,0,cheetah-run,64238,VQ-TD3,2,13017.0,250000.0,678.4858460880816
48,0,0,0,0,cheetah-run,64238,VQ-TD3,2,13288.0,255000.0,694.562646516785
49,0,0,0,0,cheetah-run,64238,VQ-TD3,2,13559.0,260000.0,692.1676109600812
50,0,0,0,0,cheetah-run,64238,VQ-TD3,2,13830.0,265000.0,691.6905804228038
51,0,0,0,0,cheetah-run,64238,VQ-TD3,2,14101.0,270000.0,696.2363249257207
52,0,0,0,0,cheetah-run,64238,VQ-TD3,2,14372.0,275000.0,698.6760840483009
53,0,0,0,0,cheetah-run,64238,VQ-TD3,2,14643.0,280000.0,705.9576193396002
54,0,0,0,0,cheetah-run,64238,VQ-TD3,2,14914.0,285000.0,705.4568972643465
55,0,0,0,0,cheetah-run,64238,VQ-TD3,2,15185.0,290000.0,704.3572977371514
56,0,0,0,0,cheetah-run,64238,VQ-TD3,2,15456.0,295000.0,700.6187505684793
57,0,0,0,0,cheetah-run,64238,VQ-TD3,2,15727.0,300000.0,711.6525403082371
58,0,0,0,0,cheetah-run,64238,VQ-TD3,2,15998.0,305000.0,714.3504378512501
59,0,0,0,0,cheetah-run,64238,VQ-TD3,2,16269.0,310000.0,713.2752293746919
60,0,0,0,0,cheetah-run,64238,VQ-TD3,2,16540.0,315000.0,715.6202551074326
61,0,0,0,0,cheetah-run,64238,VQ-TD3,2,16811.0,320000.0,715.9455555353313
62,0,0,0,0,cheetah-run,64238,VQ-TD3,2,17082.0,325000.0,717.419689245522
63,0,0,0,0,cheetah-run,64238,VQ-TD3,2,17353.0,330000.0,721.5564749632031
64,0,0,0,0,cheetah-run,64238,VQ-TD3,2,17624.0,335000.0,726.539789684862
65,0,0,0,0,cheetah-run,64238,VQ-TD3,2,17895.0,340000.0,730.4333438497036
66,0,0,0,0,cheetah-run,64238,VQ-TD3,2,18166.0,345000.0,727.5706750519573
67,0,0,0,0,cheetah-run,64238,VQ-TD3,2,18437.0,350000.0,723.8456069484353
68,0,0,0,0,cheetah-run,64238,VQ-TD3,2,18708.0,355000.0,723.8756045155227
69,0,0,0,0,cheetah-run,64238,VQ-TD3,2,18979.0,360000.0,729.4277220860124
70,0,0,0,0,cheetah-run,64238,VQ-TD3,2,19250.0,365000.0,731.5633252486587
71,0,0,0,0,cheetah-run,64238,VQ-TD3,2,19521.0,370000.0,729.8478459253907
72,0,0,0,0,cheetah-run,64238,VQ-TD3,2,19792.0,375000.0,735.7849311240018
73,0,0,0,0,cheetah-run,64238,VQ-TD3,2,20063.0,380000.0,739.0206070508808
74,0,0,0,0,cheetah-run,64238,VQ-TD3,2,20334.0,385000.0,735.3197033278644
75,0,0,0,0,cheetah-run,64238,VQ-TD3,2,20605.0,390000.0,739.1689629688859
76,0,0,0,0,cheetah-run,64238,VQ-TD3,2,20876.0,395000.0,738.529136088863
77,0,0,0,0,cheetah-run,64238,VQ-TD3,2,21147.0,400000.0,744.3500287823379
78,0,0,0,0,cheetah-run,64238,VQ-TD3,2,21418.0,405000.0,745.3155405171216
79,0,0,0,0,cheetah-run,64238,VQ-TD3,2,21689.0,410000.0,750.8248424850404
80,0,0,0,0,cheetah-run,64238,VQ-TD3,2,21960.0,415000.0,750.7995453406126
81,0,0,0,0,cheetah-run,64238,VQ-TD3,2,22231.0,420000.0,750.7016708184034
82,0,0,0,0,cheetah-run,64238,VQ-TD3,2,22502.0,425000.0,760.1342848639936
83,0,0,0,0,cheetah-run,64238,VQ-TD3,2,22773.0,430000.0,756.2960644818843
84,0,0,0,0,cheetah-run,64238,VQ-TD3,2,23044.0,435000.0,762.8410657677799
85,0,0,0,0,cheetah-run,64238,VQ-TD3,2,23315.0,440000.0,762.5008793719113
86,0,0,0,0,cheetah-run,64238,VQ-TD3,2,23586.0,445000.0,758.0609616816043
87,0,0,0,0,cheetah-run,64238,VQ-TD3,2,23857.0,450000.0,761.4756852898747
88,0,0,0,0,cheetah-run,64238,VQ-TD3,2,24128.0,455000.0,768.7343692578376
89,0,0,0,0,cheetah-run,64238,VQ-TD3,2,24399.0,460000.0,769.7360774844885
90,0,0,0,0,cheetah-run,64238,VQ-TD3,2,24670.0,465000.0,770.537958291173
91,0,0,0,0,cheetah-run,64238,VQ-TD3,2,24941.0,470000.0,766.5453010290861
92,0,0,0,0,cheetah-run,64238,VQ-TD3,2,25212.0,475000.0,761.298031084612
0,0,0,0,0,cheetah-run,234,VQ-TD3,2,280.0,15000.0,56.53789799698097
1,0,0,0,0,cheetah-run,234,VQ-TD3,2,551.0,20000.0,66.47706896956556
2,0,0,0,0,cheetah-run,234,VQ-TD3,2,822.0,25000.0,135.19274455690174
3,0,0,0,0,cheetah-run,234,VQ-TD3,2,1093.0,30000.0,277.7074598327279
4,0,0,0,0,cheetah-run,234,VQ-TD3,2,1364.0,35000.0,257.8694452550262
5,0,0,0,0,cheetah-run,234,VQ-TD3,2,1635.0,40000.0,323.00557021051645
6,0,0,0,0,cheetah-run,234,VQ-TD3,2,1906.0,45000.0,368.37582982107995
7,0,0,0,0,cheetah-run,234,VQ-TD3,2,2177.0,50000.0,393.12179886884985
8,0,0,0,0,cheetah-run,234,VQ-TD3,2,2448.0,55000.0,445.70341842360796
9,0,0,0,0,cheetah-run,234,VQ-TD3,2,2719.0,60000.0,434.64183405525984
10,0,0,0,0,cheetah-run,234,VQ-TD3,2,2990.0,65000.0,456.7796106327325
11,0,0,0,0,cheetah-run,234,VQ-TD3,2,3261.0,70000.0,463.07687442563474
12,0,0,0,0,cheetah-run,234,VQ-TD3,2,3532.0,75000.0,494.6692684456706
13,0,0,0,0,cheetah-run,234,VQ-TD3,2,3803.0,80000.0,505.45916679613293
14,0,0,0,0,cheetah-run,234,VQ-TD3,2,4074.0,85000.0,510.65609344542025
15,0,0,0,0,cheetah-run,234,VQ-TD3,2,4345.0,90000.0,504.96260643936694
16,0,0,0,0,cheetah-run,234,VQ-TD3,2,4616.0,95000.0,525.710606040433
17,0,0,0,0,cheetah-run,234,VQ-TD3,2,4887.0,100000.0,563.4055953796953
18,0,0,0,0,cheetah-run,234,VQ-TD3,2,5158.0,105000.0,570.5213775321841
19,0,0,0,0,cheetah-run,234,VQ-TD3,2,5429.0,110000.0,582.7601726002991
20,0,0,0,0,cheetah-run,234,VQ-TD3,2,5700.0,115000.0,534.0927412202906
21,0,0,0,0,cheetah-run,234,VQ-TD3,2,5971.0,120000.0,576.9683423023671
22,0,0,0,0,cheetah-run,234,VQ-TD3,2,6242.0,125000.0,604.9624016076326
23,0,0,0,0,cheetah-run,234,VQ-TD3,2,6513.0,130000.0,628.47148103863
24,0,0,0,0,cheetah-run,234,VQ-TD3,2,6784.0,135000.0,621.3422120701522
25,0,0,0,0,cheetah-run,234,VQ-TD3,2,7055.0,140000.0,634.919627089426
26,0,0,0,0,cheetah-run,234,VQ-TD3,2,7326.0,145000.0,648.0185893639922
27,0,0,0,0,cheetah-run,234,VQ-TD3,2,7597.0,150000.0,654.2661335330456
28,0,0,0,0,cheetah-run,234,VQ-TD3,2,7868.0,155000.0,666.8773663178087
29,0,0,0,0,cheetah-run,234,VQ-TD3,2,8139.0,160000.0,671.2809854771942
30,0,0,0,0,cheetah-run,234,VQ-TD3,2,8410.0,165000.0,651.8021304128866
31,0,0,0,0,cheetah-run,234,VQ-TD3,2,8681.0,170000.0,684.76728945449
32,0,0,0,0,cheetah-run,234,VQ-TD3,2,8952.0,175000.0,672.37284582071
33,0,0,0,0,cheetah-run,234,VQ-TD3,2,9223.0,180000.0,689.3629946742207
34,0,0,0,0,cheetah-run,234,VQ-TD3,2,9494.0,185000.0,699.5252502147108
35,0,0,0,0,cheetah-run,234,VQ-TD3,2,9765.0,190000.0,708.4084703218192
