,_step,env_step,episode,episode_reward,time,eval_total_time,frame,env,seed,name,utd_ratio
18,2136,105000,0,694.7172095894814,0,0,0,hopper-stand,2,no-norm,1
19,2248,110000,0,791.151890784502,0,0,0,hopper-stand,2,no-norm,1
20,2360,115000,0,794.2614446401597,0,0,0,hopper-stand,2,no-norm,1
21,2472,120000,0,878.8296222865581,0,0,0,hopper-stand,2,no-norm,1
22,2584,125000,0,863.187648075819,0,0,0,hopper-stand,2,no-norm,1
23,2696,130000,0,907.958835631609,0,0,0,hopper-stand,2,no-norm,1
24,2808,135000,0,735.8422398924828,0,0,0,hopper-stand,2,no-norm,1
25,2920,140000,0,912.8760685265064,0,0,0,hopper-stand,2,no-norm,1
26,3032,145000,0,919.7478365659714,0,0,0,hopper-stand,2,no-norm,1
27,3144,150000,0,893.3776170670986,0,0,0,hopper-stand,2,no-norm,1
28,3256,155000,0,908.0190595924854,0,0,0,hopper-stand,2,no-norm,1
29,3368,160000,0,831.5632104098797,0,0,0,hopper-stand,2,no-norm,1
30,3480,165000,0,919.5797289311886,0,0,0,hopper-stand,2,no-norm,1
31,3592,170000,0,924.2372647047043,0,0,0,hopper-stand,2,no-norm,1
32,3704,175000,0,885.4568284630775,0,0,0,hopper-stand,2,no-norm,1
33,3816,180000,0,908.4434909880162,0,0,0,hopper-stand,2,no-norm,1
34,3928,185000,0,884.4789012670517,0,0,0,hopper-stand,2,no-norm,1
35,4040,190000,0,932.5806641221046,0,0,0,hopper-stand,2,no-norm,1
36,4152,195000,0,794.975648522377,0,0,0,hopper-stand,2,no-norm,1
37,4264,200000,0,910.0237459719181,0,0,0,hopper-stand,2,no-norm,1
38,4376,205000,0,843.9517297267914,0,0,0,hopper-stand,2,no-norm,1
39,4488,210000,0,934.2956565320492,0,0,0,hopper-stand,2,no-norm,1
40,4600,215000,0,884.7944474220276,0,0,0,hopper-stand,2,no-norm,1
41,4712,220000,0,933.2846077740193,0,0,0,hopper-stand,2,no-norm,1
42,4824,225000,0,934.6393634080887,0,0,0,hopper-stand,2,no-norm,1
43,4936,230000,0,698.4388254463672,0,0,0,hopper-stand,2,no-norm,1
44,5048,235000,0,928.7183223485947,0,0,0,hopper-stand,2,no-norm,1
45,5160,240000,0,739.0522040069103,0,0,0,hopper-stand,2,no-norm,1
46,5272,245000,0,824.3049958765507,0,0,0,hopper-stand,2,no-norm,1
47,5384,250000,0,827.2066017866134,0,0,0,hopper-stand,2,no-norm,1
48,5496,255000,0,904.7038622677326,0,0,0,hopper-stand,2,no-norm,1
49,5608,260000,0,912.5656101226807,0,0,0,hopper-stand,2,no-norm,1
50,5720,265000,0,743.7119007050991,0,0,0,hopper-stand,2,no-norm,1
51,5832,270000,0,711.0848993003368,0,0,0,hopper-stand,2,no-norm,1
52,5944,275000,0,845.1608324468136,0,0,0,hopper-stand,2,no-norm,1
53,6056,280000,0,906.4447136998176,0,0,0,hopper-stand,2,no-norm,1
54,6168,285000,0,782.591225630045,0,0,0,hopper-stand,2,no-norm,1
55,6280,290000,0,906.8763970315456,0,0,0,hopper-stand,2,no-norm,1
56,6392,295000,0,835.9990857660771,0,0,0,hopper-stand,2,no-norm,1
57,6504,300000,0,924.5207915663719,0,0,0,hopper-stand,2,no-norm,1
58,6616,305000,0,907.2050192713738,0,0,0,hopper-stand,2,no-norm,1
59,6728,310000,0,932.608722871542,0,0,0,hopper-stand,2,no-norm,1
60,6840,315000,0,931.5216567456722,0,0,0,hopper-stand,2,no-norm,1
61,6952,320000,0,919.7690857589245,0,0,0,hopper-stand,2,no-norm,1
62,7064,325000,0,902.1958374619484,0,0,0,hopper-stand,2,no-norm,1
63,7176,330000,0,915.5906450808048,0,0,0,hopper-stand,2,no-norm,1
64,7288,335000,0,921.4412620127201,0,0,0,hopper-stand,2,no-norm,1
65,7400,340000,0,916.9072131156921,0,0,0,hopper-stand,2,no-norm,1
66,7512,345000,0,914.1322505116462,0,0,0,hopper-stand,2,no-norm,1
67,7624,350000,0,918.3592026591301,0,0,0,hopper-stand,2,no-norm,1
68,7736,355000,0,922.46038569808,0,0,0,hopper-stand,2,no-norm,1
69,7848,360000,0,899.5169919848443,0,0,0,hopper-stand,2,no-norm,1
70,7960,365000,0,876.2592174112797,0,0,0,hopper-stand,2,no-norm,1
71,8072,370000,0,894.5889831066131,0,0,0,hopper-stand,2,no-norm,1
72,8184,375000,0,909.2707321822643,0,0,0,hopper-stand,2,no-norm,1
73,8296,380000,0,939.0471271276474,0,0,0,hopper-stand,2,no-norm,1
74,8408,385000,0,868.9090986967087,0,0,0,hopper-stand,2,no-norm,1
75,8520,390000,0,888.5169905424118,0,0,0,hopper-stand,2,no-norm,1
76,8632,395000,0,902.0440474689007,0,0,0,hopper-stand,2,no-norm,1
77,8744,400000,0,927.7527281582355,0,0,0,hopper-stand,2,no-norm,1
78,8856,405000,0,927.5148624718189,0,0,0,hopper-stand,2,no-norm,1
79,8968,410000,0,941.1038122355938,0,0,0,hopper-stand,2,no-norm,1
80,9080,415000,0,949.8049827158451,0,0,0,hopper-stand,2,no-norm,1
81,9192,420000,0,855.2891482889652,0,0,0,hopper-stand,2,no-norm,1
82,9304,425000,0,944.2477730095386,0,0,0,hopper-stand,2,no-norm,1
83,9416,430000,0,918.557928776741,0,0,0,hopper-stand,2,no-norm,1
84,9528,435000,0,868.5470037817955,0,0,0,hopper-stand,2,no-norm,1
85,9640,440000,0,849.9832785785198,0,0,0,hopper-stand,2,no-norm,1
86,9752,445000,0,942.0914771735668,0,0,0,hopper-stand,2,no-norm,1
87,9864,450000,0,936.4015873908996,0,0,0,hopper-stand,2,no-norm,1
88,9976,455000,0,937.799392747879,0,0,0,hopper-stand,2,no-norm,1
89,10088,460000,0,933.1441885471344,0,0,0,hopper-stand,2,no-norm,1
90,10200,465000,0,903.5649248421192,0,0,0,hopper-stand,2,no-norm,1
91,10312,470000,0,869.9213676214218,0,0,0,hopper-stand,2,no-norm,1
92,10424,475000,0,944.6978018820286,0,0,0,hopper-stand,2,no-norm,1
93,10536,480000,0,931.7647087156772,0,0,0,hopper-stand,2,no-norm,1
94,10648,485000,0,925.9677573144436,0,0,0,hopper-stand,2,no-norm,1
95,10760,490000,0,942.3919493556023,0,0,0,hopper-stand,2,no-norm,1
96,10872,495000,0,925.6254163205624,0,0,0,hopper-stand,2,no-norm,1
0,120,15000,0,1.4384963631629943,0,0,0,hopper-stand,3,no-norm,1
1,232,20000,0,0.6212055504322052,0,0,0,hopper-stand,3,no-norm,1
2,344,25000,0,0.8122495651245117,0,0,0,hopper-stand,3,no-norm,1
3,456,30000,0,2.2591771483421326,0,0,0,hopper-stand,3,no-norm,1
4,568,35000,0,2.5284929394721987,0,0,0,hopper-stand,3,no-norm,1
5,680,40000,0,0.6368391036987304,0,0,0,hopper-stand,3,no-norm,1
6,792,45000,0,0.5952506363391876,0,0,0,hopper-stand,3,no-norm,1
7,904,50000,0,0.16289906501770018,0,0,0,hopper-stand,3,no-norm,1
8,1016,55000,0,1.751804679632187,0,0,0,hopper-stand,3,no-norm,1
9,1128,60000,0,28.640537852048872,0,0,0,hopper-stand,3,no-norm,1
10,1240,65000,0,117.29813655614853,0,0,0,hopper-stand,3,no-norm,1
11,1352,70000,0,205.50943603515626,0,0,0,hopper-stand,3,no-norm,1
12,1464,75000,0,196.34274808764457,0,0,0,hopper-stand,3,no-norm,1
13,1576,80000,0,216.80893937945365,0,0,0,hopper-stand,3,no-norm,1
14,1688,85000,0,269.0391008377075,0,0,0,hopper-stand,3,no-norm,1
15,1800,90000,0,269.7924207985401,0,0,0,hopper-stand,3,no-norm,1
16,1912,95000,0,277.10125534534455,0,0,0,hopper-stand,3,no-norm,1
17,2024,100000,0,371.43501464128497,0,0,0,hopper-stand,3,no-norm,1
18,2136,105000,0,406.99458904862405,0,0,0,hopper-stand,3,no-norm,1
19,2248,110000,0,362.37652549147606,0,0,0,hopper-stand,3,no-norm,1
20,2360,115000,0,390.9697822213173,0,0,0,hopper-stand,3,no-norm,1
21,2472,120000,0,377.4847979307175,0,0,0,hopper-stand,3,no-norm,1
22,2584,125000,0,451.7273628115654,0,0,0,hopper-stand,3,no-norm,1
23,2696,130000,0,439.98675709366796,0,0,0,hopper-stand,3,no-norm,1
24,2808,135000,0,420.96898658275603,0,0,0,hopper-stand,3,no-norm,1
25,2920,140000,0,397.2751526415348,0,0,0,hopper-stand,3,no-norm,1
26,3032,145000,0,450.7968523561955,0,0,0,hopper-stand,3,no-norm,1
27,3144,150000,0,426.2081898033619,0,0,0,hopper-stand,3,no-norm,1
28,3256,155000,0,391.87058606147764,0,0,0,hopper-stand,3,no-norm,1
29,3368,160000,0,384.8502423465252,0,0,0,hopper-stand,3,no-norm,1
30,3480,165000,0,457.5770140051842,0,0,0,hopper-stand,3,no-norm,1
31,3592,170000,0,472.8462676346302,0,0,0,hopper-stand,3,no-norm,1
